temperature	entropy_per_particle_grand_canonical	entropy_per_particle_canonical
1.000000000000	0.909089899531	0.901710952512
0.500000000000	0.582049352085	0.575010960208
0.333333333333	0.432414774485	0.425646097484
0.250000000000	0.347587261885	0.341020487672
0.200000000000	0.292390242071	0.285984674727
0.166666666667	0.253332690060	0.247061716297
0.142857142857	0.224106636784	0.217951764081
0.125000000000	0.201348424853	0.195296452920
0.111111111111	0.183093693368	0.177135097593
0.100000000000	0.168115668053	0.162243495185
0.090909090909	0.155606964234	0.149816010044
0.083333333333	0.145012901505	0.139299097749
0.076923076923	0.135938338993	0.130298314341
0.071428571429	0.128092898291	0.122523680684
0.066666666667	0.121257400191	0.115756227454
0.062500000000	0.115262562768	0.109826771101
0.058823529412	0.109975052059	0.104602017402
0.055555555556	0.105288082862	0.099975196202
0.052631578947	0.101114915658	0.095859578778
0.050000000000	0.097384245233	0.092183877771
0.047619047619	0.094036855381	0.088888907254
0.045454545455	0.091023140759	0.085925106277
0.043478260870	0.088301235851	0.083250667351
0.041666666667	0.085835577900	0.080830097741
0.040000000000	0.083595786158	0.078633096527
0.038461538462	0.081555775941	0.076633666339
0.037037037037	0.079693049920	0.074809402403
0.035714285714	0.077988125259	0.073140917646
0.034482758621	0.076424066341	0.071611373660
0.033333333333	0.074986100562	0.070206095024
0.032258064516	0.073661300242	0.068912250009
0.031250000000	0.072438317639	0.067718584664
0.030303030303	0.071307163014	0.066615200165
0.029411764706	0.070259017860	0.065593365526
0.028571428571	0.069286077025	0.064645359384
0.027777777778	0.068381414754	0.063764335815
0.027027027027	0.067538870602	0.062944210156
0.026315789474	0.066752951964	0.062179561506
0.025641025641	0.066018750525	0.061465549231
0.025000000000	0.065331870452	0.060797841249
0.024390243902	0.064688366497	0.060172552268
0.023809523810	0.064084690504	0.059586190448
0.023255813953	0.063517645064	0.059035611233
0.022727272727	0.062984343272	0.058517977282
0.022222222222	0.062482173682	0.058030723612
0.021739130435	0.062008769737	0.057571527213
0.021276595745	0.061561983038	0.057138280489
0.020833333333	0.061139859910	0.056729068004
0.020408163265	0.060740620829	0.056342146071
0.020000000000	0.060362642312	0.055975924799
0.019607843137	0.060004440948	0.055628952273
0.019230769231	0.059664659286	0.055299900582
0.018867924528	0.059342053346	0.054987553461
0.018518518519	0.059035481536	0.054690795326
0.018181818182	0.058743894806	0.054408601546
0.017857142857	0.058466327878	0.054140029775
0.017543859649	0.058201891432	0.053884212238
0.017241379310	0.057949765119	0.053640348833
0.016949152542	0.057709191305	0.053407700962
0.016666666667	0.057479469476	0.053185586009
0.016393442623	0.057259951196	0.052973372378
0.016129032258	0.057050035588	0.052770475037
0.015873015873	0.056849165259	0.052576351502
0.015625000000	0.056656822618	0.052390498222
0.015384615385	0.056472526562	0.052212447311
0.015151515152	0.056295829466	0.052041763592
0.014925373134	0.056126314462	0.051878041926
0.014705882353	0.055963592972	0.051720904781
0.014492753623	0.055807302464	0.051570000038
0.014285714286	0.055657104413	0.051424998980
0.014084507042	0.055512682441	0.051285594479
0.013888888889	0.055373740625	0.051151499329
0.013698630137	0.055240001953	0.051022444735
0.013513513514	0.055111206908	0.050898178932
0.013333333333	0.054987112174	0.050778465911
0.013157894737	0.054867489457	0.050663084272
0.012987012987	0.054752124395	0.050551826152
0.012820512821	0.054640815565	0.050444496264
0.012658227848	0.054533373564	0.050340910989
0.012500000000	0.054429620170	0.050240897565
0.012345679012	0.054329387563	0.050144293328
0.012195121951	0.054232517617	0.050050945013
0.012048192771	0.054138861236	0.049960708118
0.011904761905	0.054048277749	0.049873446307
0.011764705882	0.053960634347	0.049789030865
0.011627906977	0.053875805565	0.049707340195
0.011494252874	0.053793672802	0.049628259349
0.011363636364	0.053714123873	0.049551679599
0.011235955056	0.053637052601	0.049477498029
0.011111111111	0.053562358433	0.049405617175
0.010989010989	0.053489946081	0.049335944669
0.010869565217	0.053419725203	0.049268392931
0.010752688172	0.053351610084	0.049202878863
0.010638297872	0.053285519361	0.049139323576
0.010526315789	0.053221375754	0.049077652138
0.010416666667	0.053159105819	0.049017793327
0.010309278351	0.053098639719	0.048959679415
0.010204081633	0.053039911010	0.048903245957
0.010101010101	0.052982856442	0.048848431600
0.010000000000	0.052927415769	0.048795177902
